"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073571","Dekuyper Crave Chocolate Cherry 750ml","23.95","2.00","21.95","29.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073574","Dekuyper Crave Chocolate Chili 750ml","23.95","2.00","21.95","29.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073533","Dekuyper O3 Orange 750ml","23.95","2.00","21.95","29.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073721","Evan Williams Cinnamon Reserve 750ml","13.95","2.00","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073702","Evan Williams Honey Reserve 750ml","13.95","2.00","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080826","Ice 101 Peppermint 750ml","19.90","1.95","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086670","Jack Daniel Tennessee Honey 750ml","24.50","2.00","22.50","30.00"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075210","Kinky Liqueur 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076478","PAMA Pomegranate 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080456","Ryan's Cream 750ml","11.95","2.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086886","Southern Comfort 750ml","16.95","2.00","14.95","19.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086885","Southern Comfort Pet 750ml","16.95","2.00","14.95","19.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","003768","Tequila Rose Valentine Gift 2013 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077532","Trader Vic's Chocolate Liqueur 750ml","19.95","3.00","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077577","Twenty Grand 750ml","29.95","3.00","26.95","35.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064000","Absente 750ml","42.90","2.95","39.95","53.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064196","Amaretto Di Sabroso 750ml","8.95","1.20","7.75","10.33"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068022","Bailey's Caramel Irish Cream 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068043","Bailey's Coffee 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068036","Bailey's Original Irish Cream 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064356","Barenjager 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068128","Carolan's Irish Cream 1.75L","27.90","2.00","25.90","14.80"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064666","Celtic Honey Liqueur 750ml","21.90","2.00","19.90","26.53"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064778","Cointreau 1.75L","87.90","9.95","77.95","44.54"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067426","Copa De Oro Coffee 750ml","9.90","1.95","7.95","10.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064626","Courvoisier Gold 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064136","Disaronno Amaretto 750ml","30.45","2.00","28.45","37.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065195","Hpnotiq Liqueur 750ml","22.95","3.00","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067586","Kapali Coffee 750ml","9.90","1.95","7.95","10.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065943","Meukow Vanilla Cognac 750ml","26.95","2.15","24.80","33.07"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066145","Pallini Lemoncello 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067595","Patron XO Cafe 750ml","27.90","3.00","24.90","33.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067599","Patron XO Cafe Dark Cocoa 750ml","27.90","3.00","24.90","33.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066160","Pitu Aguardente Cachaca 1L","19.95","2.00","17.95","17.95"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068846","St. Brendan's Superior Irish Cream 750ml","12.90","1.95","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065200","Tequila Rose PET 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067159","TY KU Premium Liqueur 750ml","24.90","3.00","21.90","29.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067192","X-Rated Fusion 750ml","24.90","1.25","23.65","31.53"
"FLAVORED GIN","028890","Tanqueray Rangpur 750ml","24.90","2.00","22.90","30.53"
"GIN (IMPORTED)","028396","Caorunn Scottish Gin 750ml","34.95","3.00","31.95","42.60"
"GIN (IMPORTED)","028716","Pinnacle Gin 750ml","12.90","1.00","11.90","15.87"
"GIN (IMPORTED)","028866","Tanqueray Gin 750ml","22.90","1.45","21.45","28.60"
"IRISH WHISKEY","015778","Old Bushmills 1.75L","49.95","3.00","46.95","26.83"
"IRISH WHISKEY","015915","Tullamore Dew 12 Irish 750ml","42.90","2.95","39.95","53.27"
"OTHER (IMPORTED) WHISKEY","064866","Fireball Cinnamon Whiskey 750ml","15.90","2.00","13.90","18.53"
"OTHER (IMPORTED) WHISKEY","066790","Sinfire Cinnamon Whisky 750ml","15.90","2.00","13.90","18.53"
"MIXERS (NON ALCOHOLIC)","997318","Tres Agaves Agave Nectar 750ml","9.95","1.00","8.95","11.93"
"RUM (DOMESTIC)","043079","Admiral Nelson's Spiced 101 1.75L","24.90","5.00","19.90","11.37"
"RUM (DOMESTIC)","044294","Calico Jack Cake Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044350","Calico Jack Cherry Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044410","Calico Jack Coconut Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","045423","Calico Jack Pineapple Coconut Rum 1.75L","21.90","2.00","19.90","11.37"
"RUM (DOMESTIC)","045995","Calico Jack Whipped Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044488","Cruzan Aged Dark 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","046262","Flip Flop Silver Rum 750ml","14.90","3.95","10.95","14.60"
"RUM (DOMESTIC)","043846","Ronrico White 750ml","9.90","1.00","8.90","11.87"
"RUM (DOMESTIC)","043816","Ronrico White Traveler 750ml","9.90","1.00","8.90","11.87"
"RUM (DOMESTIC)","045889","Sailor Jerry Spiced Navy Rum - Traveler 750ml","22.95","2.00","20.95","27.93"
"RUM (DOMESTIC)","045886","Sailor Jerry Spiced Navy Rum 750ml","22.95","2.00","20.95","27.93"
"RUM (IMPORTED)","042936","10 Cane 750ml","29.95","4.00","25.95","34.60"
"RUM (IMPORTED)","044266","British Navy Pusser's Rum 750ml","25.95","3.00","22.95","30.60"
"RUM (IMPORTED)","044341","Calypso Spiced Rum 1L","12.90","1.95","10.95","10.95"
"RUM (IMPORTED)","043316","Captian Morgan's Private Stock 750ml","26.95","1.50","25.45","33.93"
"RUM (IMPORTED)","042656","Flor De Cana Grand Reserve 7yr 750ml","22.95","2.00","20.95","27.93"
"RUM (IMPORTED)","042599","Leblon 750ml","29.95","5.00","24.95","33.27"
"RUM (IMPORTED)","042621","Mount Gay Black 750ml","23.95","4.00","19.95","26.60"
"RUM (IMPORTED)","042686","Mount Gay Extra Old 750ml","39.90","3.00","36.90","49.20"
"RUM (IMPORTED)","042796","Rhum Barbancourt 5 Star Reserve Speciale 750ml","23.95","2.00","21.95","29.27"
"SCOTCH WHISKY","004357","BALVENIE 17YR DOUBLEWOOD 750ml","129.90","9.95","119.95","159.93"
"SCOTCH WHISKY","006797","Bowman's Scotch 1L","11.95","1.00","10.95","10.95"
"SCOTCH WHISKY","006996","Clan MacGregor 750ml","10.95","2.00","8.95","11.93"
"SCOTCH WHISKY","004798","Cutty Sark 1.75L","36.90","2.00","34.90","19.94"
"SCOTCH WHISKY","005104","Glenmorangie Nectar D' Or 750ml","69.90","4.95","64.95","86.60"
"SCOTCH WHISKY","005130","Glenmorangie The Original 10 Yr 1.75L","79.95","10.00","69.95","39.97"
"SCOTCH WHISKY","005136","Glenmorangie The Original 18 Yr 750ml","99.90","9.95","89.95","119.93"
"SCOTCH WHISKY","007790","Grand MacNish 1.75L","21.90","2.00","19.90","11.37"
"SCOTCH WHISKY","008208","House of Stuart 1.75L","18.50","2.00","16.50","9.43"
"SCOTCH WHISKY","008348","Inver House 1.75L","20.95","2.40","18.55","10.60"
"SCOTCH WHISKY","005286","Isle of Jura 750ml","46.95","3.00","43.95","58.60"
"SCOTCH WHISKY","005326","Johnnie Walker Black 750ml","39.90","2.95","36.95","49.27"
"SCOTCH WHISKY","005445","Laphroaig Single Malt 750ml","54.90","3.00","51.90","69.20"
"SCOTCH WHISKY","005606","Mcclelland's Islay 750ml","26.95","2.00","24.95","33.27"
"SCOTCH WHISKY","005756","Old Pulteney 750ml","42.90","3.00","39.90","53.20"
"SCOTCH WHISKY","004558","The Black Grouse 1.75L","56.95","3.00","53.95","30.83"
"SCOTCH WHISKY","004825","The Dalmore 12 YO 750ml","59.95","5.00","54.95","73.27"
"SCOTCH WHISKY","005482","The Macallan 12yr Scotch 1.75L","114.90","6.00","108.90","62.23"
"TEQUILA","087250","Cabo Wabo  Blanco 750ml","34.95","2.00","32.95","43.93"
"TEQUILA","089136","Cabo Wabo Anejo 750ml","44.95","3.00","41.95","55.93"
"TEQUILA","087380","Corazon Blanco Tequila 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","089215","Cuervo Tradicional Tequila 750ml","25.90","1.95","23.95","31.93"
"TEQUILA","089154","Don Julio Reposado 750ml","55.90","3.00","52.90","70.53"
"TEQUILA","087516","El Charro Tequila Silver 750ml","18.90","1.00","17.90","23.87"
"TEQUILA","087596","EL MAYOR BLANCO TEQUILA 750ml","25.95","3.00","22.95","30.60"
"TEQUILA","089286","Espolon Reposado 750ml","25.95","2.00","23.95","31.93"
"TEQUILA","089079","Gran Centenario Azul Reposado 750ml","19.95","4.00","15.95","21.27"
"TEQUILA","003656","Herradura Anejo Tequila 750ml","49.95","5.00","44.95","59.93"
"TEQUILA","089475","Lunazul Anejo 750ml","21.90","2.00","19.90","26.53"
"TEQUILA","088018","Lunazul Blanco Tequila 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089496","Margaritaville Gold Tequila 750ml","15.90","2.00","13.90","18.53"
"TEQUILA","089590","Milagro Select Barrel Reserve Reposado Tequila 750ml","55.95","4.00","51.95","69.27"
"TEQUILA","088120","Milagro Select Barrel Reserve Silver Tequila 750ml","51.90","2.95","48.95","65.27"
"TEQUILA","088148","Montezuma Tequila White 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","089796","Sauza Conmemorativo 750ml","24.90","1.95","22.95","30.60"
"TEQUILA","088566","Sauza Tres Generaciones Plata 750ml","39.90","4.00","35.90","47.87"
"TEQUILA","089889","Tres Agaves Reposado 750ml","37.95","3.00","34.95","46.60"
"TEQUILA","089946","Two Fingers - Gold 750ml","14.95","1.00","13.95","18.60"
"VODKA (DOMESTIC)","038169","360 Vodka 750ml","15.90","1.95","13.95","18.60"
"VODKA (DOMESTIC)","039175","Burnett's 100 Proof Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","041312","Burnett's Coconut Vodka 1.75L","16.20","2.00","14.20","8.11"
"VODKA (DOMESTIC)","035785","Cupcake Vodka Deliciously Unflavored 750ml","15.90","4.95","10.95","14.60"
"VODKA (DOMESTIC)","035800","Dirty Karma Organic Vodka 750ml","18.90","1.00","17.90","23.87"
"VODKA (DOMESTIC)","035948","Fleischmann's Royal Vodka 1.75L","12.90","2.40","10.50","6.00"
"VODKA (DOMESTIC)","036108","Gilbey's Vodka 1.75L","16.95","2.00","14.95","8.54"
"VODKA (DOMESTIC)","037526","Prairie Organic Vodka 750ml","20.95","1.00","19.95","26.60"
"VODKA (DOMESTIC)","039868","Smirnoff 100 1.75L","30.90","2.00","28.90","16.51"
"VODKA (DOMESTIC)","037338","UV Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (IMPORTED)","034326","Finlandia Vodka of Finland 750ml","18.90","1.95","16.95","22.60"
"VODKA (IMPORTED)","034458","Ketel One 1.75L","50.95","3.00","47.95","27.40"
"VODKA (IMPORTED)","034546","Pearl Vodka 750ml","12.90","1.95","10.95","14.60"
"VODKA (IMPORTED)","034579","Pinnacle Vodka 750ml","13.95","1.00","12.95","17.27"
"VODKA (IMPORTED)","035289","Pinnacle Vodka Traveler 750ml","13.95","1.00","12.95","17.27"
"VODKA (IMPORTED)","035427","Russian Standard Platinum 750ml","26.95","3.00","23.95","31.93"
"VODKA (IMPORTED)","034946","Vox Vodka 750ml","24.90","2.00","22.90","30.53"
"FLAVORED VODKA","034092","Belvedere Pink Grapefruit Flavored Vodka 750ml","29.95","4.00","25.95","34.60"
"FLAVORED VODKA","041269","Burnett's Blueberry Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041301","Burnett's Cherry Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041328","Burnett's Citrus Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041335","Burnett's Lime Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041315","Burnett's Mango Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","040610","Burnett's Maple Syrup Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041852","Burnett's Orange Cream Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041292","Burnett's Peach Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041415","Burnett's Pineapple Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041221","Burnett's Pomegrante Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041322","Burnetts Watermelon Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","034138","Chambord Flavored Vodka 750ml","23.95","2.00","21.95","29.27"
"FLAVORED VODKA","042035","Cupcake Vodka Frosting 750ml","15.90","4.95","10.95","14.60"
"FLAVORED VODKA","035769","Ivanabitch Red Berry Vodka 750ml","13.95","1.00","12.95","17.27"
"FLAVORED VODKA","035543","Ketel One Oranje 750ml","28.45","1.50","26.95","35.93"
"FLAVORED VODKA","040694","Little Black Dress Vodka Blueberry Pomegranate 750ml","14.95","2.00","12.95","17.27"
"FLAVORED VODKA","040697","Little Black Dress Vodka Pineapple Honey 750ml","14.95","2.00","12.95","17.27"
"FLAVORED VODKA","040857","Naked Jay Big Dill 750ml","12.90","1.95","10.95","14.60"
"FLAVORED VODKA","040838","Naked Jay Whip Cream Vodka 750ml","12.90","1.95","10.95","14.60"
"FLAVORED VODKA","036002","Pinnacle Blackberry 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035780","Pinnacle Cake Vodka 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","034643","Pinnacle Cherry 1.75L","22.90","2.00","20.90","11.94"
"FLAVORED VODKA","035495","Pinnacle Cherry Lemonade 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035770","Pinnacle Cherry Whipped 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035743","Pinnacle Chocolate Whipped 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035538","Pinnacle County Fair Cotton 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","034782","Pinnacle Grape 1.75L","22.90","2.00","20.90","11.94"
"FLAVORED VODKA","035950","Pinnacle Key Lime Whipped 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035881","Pinnacle Marshmallow 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035773","Pinnacle Orange Whipped 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035953","Pinnacle Pineapple 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035873","Pinnacle Red Liquorice 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","034628","Pinnacle Strawberry Kiwi 1.75L","22.90","2.00","20.90","11.94"
"FLAVORED VODKA","035505","Pinnacle Tropical Punch 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035626","Pinnacle Whipped 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","040845","Pucker Vodka Citrus Squeeze 750ml","17.95","2.00","15.95","21.27"
"FLAVORED VODKA","040849","Pucker Vodka Grape Gone Wild 750ml","17.95","2.00","15.95","21.27"
"FLAVORED VODKA","040678","Pucker Vodka Lemonade Lust 750ml","17.95","2.00","15.95","21.27"
"FLAVORED VODKA","040853","Pucker Vodka Sour Apple Sass 750ml","17.95","2.00","15.95","21.27"
"FLAVORED VODKA","040841","Pucker Vodka Wild Cherry Tease 750ml","17.95","2.00","15.95","21.27"
"FLAVORED VODKA","040800","Skyy Infusions Cherry 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","040661","Skyy Infusions Coconut 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","040809","Skyy Infusions Passion Fruit 1L","21.90","1.95","19.95","19.95"
"FLAVORED VODKA","040813","Skyy Infusions Raspberry 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","035982","Svedka Colada Vodka 750ml","14.95","1.00","13.95","18.60"
"FLAVORED VODKA","041143","Sweet Carolina Lemonade 750ml","16.95","1.00","15.95","21.27"
"FLAVORED VODKA","041989","UV Cake 750ml","12.90","1.95","10.95","14.60"
"FLAVORED VODKA","040625","UV Chocolate Cake 750ml","12.90","2.95","9.95","13.27"
"FLAVORED VODKA","041360","UV Pink Lemonade Vodka 750ml","12.90","1.95","10.95","14.60"
"FLAVORED VODKA","035022","Van Gogh Double Espresso Vodka 750ml","22.95","3.00","19.95","26.60"
"VIRGINIA PINK WINE","917179","Prince Michel Merlot Blanc 750ml","11.95","0.45","11.50","15.33"
"VIRGINIA FRUIT WINES","917198","Rapidan River Raspberry 750ml","10.55","0.60","9.95","13.27"
"VIRGINIA MISCELLANEOUS WINE","917206","Rapidan River Chocolate Flavored Wine 750ml","10.55","0.60","9.95","13.27"
