"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"CANADIAN WHISKY","011366","Crown Royal Special Reserve 750ml","43.90","2.95","40.95","54.60"
"CANADIAN WHISKY","010890","Forty Creek Barrel Select 750ml","19.95","2.00","17.95","23.93"
"CANADIAN WHISKY","012888","Rich & Rare 1.75L","17.95","2.00","15.95","9.11"
"CANADIAN WHISKY","012858","Rich & Rare Reserve Canadian 1.75L","24.90","2.00","22.90","13.09"
"CANADIAN WHISKY","015248","Windsor 1.75L","19.95","2.00","17.95","10.26"
"COCKTAILS (DOMESTIC)","057049","Barton Long Island Ice Tea 1.75L","17.95","2.50","15.45","8.83"
"COCKTAILS (DOMESTIC)","057125","Chi Chi Gold Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","057148","Chi-Chi's Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","057174","Chi-Chi's Skinny Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","063545","Sauza Sparkling Lime Margarita 750ml","12.90","1.00","11.90","15.87"
"COCKTAILS (DOMESTIC)","063543","Sauza Sparkling Mango Peach Margarita 750ml","12.90","1.00","11.90","15.87"
"COCKTAILS (DOMESTIC)","063351","Skinnygirl Grapefruit Margarita 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063355","Skinnygirl Margarita 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063358","Skinnygirl Mojito 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063357","Skinnygirl Pina Colada 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063354","Skinnygirl White Cranberry Cosmo 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063359","Skinnygirl White Peach Margarita 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","077265","Tooter Lingo Red Diculous on the Beach 750ml","25.95","2.00","23.95","31.93"
"COGNAC/ARMAGNAC","047546","Ansac V. S. 750ml","22.95","2.00","20.95","27.93"
"COGNAC/ARMAGNAC","047156","Cles Des Ducs V. S. O. P. - Armagnac 750ml","33.90","2.00","31.90","42.53"
"COGNAC/ARMAGNAC","047776","Courvoisier VSOP 750ml","40.95","2.05","38.90","51.87"
"COGNAC/ARMAGNAC","048766","Meukow VS Cognac 750ml","29.80","2.05","27.75","37.00"
"COGNAC/ARMAGNAC","049376","Salignac V. S. 750ml","19.95","1.00","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084159","99 Apples 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084170","99 Bananas 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084166","99 Blackberries 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084141","99 Peaches 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084399","99 Whipped Cream 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073986","Amaretto Di Amore Classico 750ml","12.90","1.20","11.70","15.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082212","Aristrocrat Peach Schnapps 1.75L","13.95","2.00","11.95","6.83"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082207","Aristrocrat Tangy Sour Apple Schnapps 1L","7.50","1.00","6.50","6.50"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072304","Art In The Age Rhuby 750ml","34.95","3.00","31.95","42.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072300","Art In The Age Root 750ml","34.95","3.00","31.95","42.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072302","Art In The Age Snap 750ml","34.95","3.00","31.95","42.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072956","Chateau Monet Raspberry 750ml","16.95","2.00","14.95","19.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072722","Christian Brothers Honey Liqueur 750ml","11.95","1.50","10.45","13.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073526","DeKuyper Melon 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073463","Dekuyper Mixologist Muddled Mint 750ml","12.90","1.00","11.90","15.87"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073456","Dekuyper Razzmatazz 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086112","Dekuyper Triple Sec 1L","7.95","1.00","6.95","6.95"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075211","Kinky Liqueur 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075876","Margaritaville Island Lime 750ml","15.90","2.00","13.90","18.53"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076478","PAMA Pomegranate 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080456","Ryan's Cream 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077482","Tarantula Azul 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","071530","Tooter Lingo Ala Bama Slama 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077488","Tortilla Gold 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080505","Tres Leches Cream Liqueur 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077786","Tuaca Liquore Italiano 750ml","24.90","2.95","21.95","29.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077585","VeeV Acai Liqueur 750ml","29.95","5.00","24.95","33.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064000","Absente 750ml","42.90","2.95","39.95","53.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064067","Alize Red Passion 1L","28.95","3.00","25.95","25.95"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068043","Bailey's Coffee 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064446","Berentzen Appel Liqueur 750ml","21.90","1.95","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064607","Cachaca 51 1L","21.85","1.95","19.90","19.90"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064601","Caravella Limoncello 750ml","24.90","2.95","21.95","29.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068126","Carolan's Irish Cream 750ml","12.90","1.00","11.90","15.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","069611","Dr. Mcgillicuddy's Apple Pie 750ml","13.95","2.00","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064996","Frangelico 750ml","26.95","2.00","24.95","33.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066936","Grangala Triple Orange 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065170","Harlequin 750ml","19.95","3.00","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067528","Kahlua Coffee 1.75L","47.95","5.00","42.95","24.54"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067526","Kahlua Coffee 750ml","21.90","2.95","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067540","Kahlua French Vanilla 750ml","21.90","2.95","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065386","Labelle Orange 750ml","21.90","2.95","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065943","Meukow Vanilla Cognac 750ml","29.35","2.15","27.20","36.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066055","Nuvo Peach Cobbler 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066059","Nuvo Red Velvet 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066145","Pallini Lemoncello 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066566","Sambuca Basilica 750ml","13.95","1.00","12.95","17.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066810","Solerno Blood Orange Liqueur 750ml","39.90","4.95","34.95","46.60"
"GIN (DOMESTIC)","029410","Bluecoat Gin 750ml","29.95","3.00","26.95","35.93"
"GIN (DOMESTIC)","029568","Burnett's Gin 1.75L","18.50","2.00","16.50","9.43"
"GIN (DOMESTIC)","032236","Seagram's Extra Dry 750ml","12.90","1.00","11.90","15.87"
"GIN (DOMESTIC)","032235","Seagram's Extra Dry PET 750ml","12.90","1.00","11.90","15.87"
"GIN (DOMESTIC)","032360","Sunset Hills Gin 750ml","28.95","2.00","26.95","35.93"
"FLAVORED GIN","033236","Seagram's Apple Twisted Gin 750ml","12.90","1.00","11.90","15.87"
"FLAVORED GIN","033256","Seagram's Lime Twisted 750ml","12.90","1.00","11.90","15.87"
"FLAVORED GIN","033266","Seagram's Orange Twisted Gin 750ml","12.90","1.00","11.90","15.87"
"FLAVORED GIN","028890","Tanqueray Rangpur 750ml","24.90","2.00","22.90","30.53"
"GIN (IMPORTED)","028086","Beefeater Gin 750ml","19.95","2.00","17.95","23.93"
"GIN (IMPORTED)","028238","Bombay Sapphire 1.75L","53.95","4.00","49.95","28.54"
"GIN (IMPORTED)","028408","Citadelle Gin 1.75L","34.95","3.00","31.95","18.26"
"GIN (IMPORTED)","028795","Plymouth Gin 750ml","32.95","3.00","29.95","39.93"
"IRISH WHISKEY","015560","Clontarf Classic Blend 750ml","21.90","2.00","19.90","26.53"
"IRISH WHISKEY","015693","Knappogue Castle 12 Yr 750ml","36.90","3.00","33.90","45.20"
"MIXERS (NON ALCOHOLIC)","996033","Margaritaville Margarita 1.75L","8.45","0.50","7.95","4.54"
"MIXERS (NON ALCOHOLIC)","997213","Master Of Mixes Big Bucket Margarita Mix 96oz","7.45","0.50","6.95","2.45"
"MIXERS (NON ALCOHOLIC)","997187","Master Of Mixes Margarita 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997189","Master Of Mixes Strawberry Daiquiri 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997188","Master Of Mixes Sweet & Sour 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997330","Tres Agaves Margarita Mix 1L","8.95","1.00","7.95","7.95"
"RUM (DOMESTIC)","043079","Admiral Nelson's Spiced 101 1.75L","24.90","5.00","19.90","11.37"
"RUM (DOMESTIC)","043088","Bacardi Coco 1.75L","31.45","3.50","27.95","15.97"
"RUM (DOMESTIC)","043049","Bacardi Dragon Berry 1.75L","31.45","3.50","27.95","15.97"
"RUM (DOMESTIC)","043125","Bacardi Light Traveler 750ml","15.90","1.95","13.95","18.60"
"RUM (DOMESTIC)","043126","Bacardi Superior 750ml","15.90","1.95","13.95","18.60"
"RUM (DOMESTIC)","044258","Blackheart Spiced Rum 750ml","14.95","2.00","12.95","17.27"
"RUM (DOMESTIC)","044308","Calico Jack Spiced Rum 1.75L","17.95","2.00","15.95","9.11"
"RUM (DOMESTIC)","043242","Captain Morgan 100 Proof Original Spice 1.75L","33.90","2.00","31.90","18.23"
"RUM (DOMESTIC)","043256","Captain Morgan Parrot Bay Coconut-90 Proof 750ml","18.45","1.00","17.45","23.27"
"RUM (DOMESTIC)","044518","Cruzan Aged Light 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","044419","Cruzan Black Cherry Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044499","Cruzan Mango 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044526","Cruzan Single Barrel 750ml","27.90","3.00","24.90","33.20"
"RUM (DOMESTIC)","044557","Cruzan Strawberry 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044520","Cruzan Vanilla 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","043428","Don Q Cristal Rum 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","042461","George Bowman 750ml","29.95","5.00","24.95","33.27"
"RUM (DOMESTIC)","046515","Jose Marti Autentico Mojito 750ml","16.95","1.40","15.55","20.73"
"RUM (DOMESTIC)","045846","Ron Virgin 750ml","9.45","1.00","8.45","11.27"
"RUM (DOMESTIC)","043788","Ronrico Gold 1.75L","19.95","2.00","17.95","10.26"
"RUM (DOMESTIC)","045888","Sailor Jerry Spiced Navy Rum 1.75L","33.90","3.95","29.95","17.11"
"RUM (IMPORTED)","042117","Appleton White Jamaica Rum 1L","17.95","2.00","15.95","15.95"
"RUM (IMPORTED)","043138","Bacardi Limon 1.75L","31.45","3.50","27.95","15.97"
"RUM (IMPORTED)","043118","Bacardi O 1.75L","31.45","3.50","27.95","15.97"
"RUM (IMPORTED)","042458","Brugal Anejo Rum 750ml","21.90","2.00","19.90","26.53"
"RUM (IMPORTED)","044280","Burnett's White Rum 1.75L","16.20","3.00","13.20","7.54"
"RUM (IMPORTED)","043336","Captain Morgan's Spiced 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","043285","Captain Morgan's Traveler 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","044442","Cruzan Black Strap Rum 750ml","18.90","2.00","16.90","22.53"
"RUM (IMPORTED)","044468","Cruzan Citrus Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","042646","Flor De Cana Gold 4 Yr 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","042566","Gosling's Black Seal 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","042132","Margaritaville Premium Silver Rum 750ml","15.90","2.00","13.90","18.53"
"RUM (IMPORTED)","042849","Plantation Grande Reserve 5 Yr. Old 750ml","21.90","2.00","19.90","26.53"
"RUM (IMPORTED)","042796","Rhum Barbancourt 5 Star Reserve Speciale 750ml","23.95","2.00","21.95","29.27"
"RUM (IMPORTED)","043002","Whaler's Killer Coconut Rum 750ml","9.90","2.00","7.90","10.53"
"RUM (IMPORTED)","043020","Whaler's Vanille Rum 750ml","9.90","2.00","7.90","10.53"
"SCOTCH WHISKY","006798","Bowman's Scotch 1.75L","21.90","2.00","19.90","11.37"
"SCOTCH WHISKY","004636","Bowmore Single Malt 12 yr 750ml","46.95","3.00","43.95","58.60"
"SCOTCH WHISKY","004656","Bunnahabhain 12yr Single Malt 750ml","55.95","3.00","52.95","70.60"
"SCOTCH WHISKY","007088","Cluny 1.75L","22.45","2.50","19.95","11.40"
"SCOTCH WHISKY","004846","Dalwhinnie Single Malt 750ml","63.90","4.00","59.90","79.87"
"SCOTCH WHISKY","064888","Dewar's Highlander Honey 750ml","27.90","1.95","25.95","34.60"
"SCOTCH WHISKY","007790","Grand MacNish 1.75L","21.90","2.00","19.90","11.37"
"SCOTCH WHISKY","005286","Isle of Jura 750ml","46.95","3.00","43.95","58.60"
"SCOTCH WHISKY","008378","J.W. Dant's 1.75L","20.95","2.00","18.95","10.83"
"SCOTCH WHISKY","005349","Johnnie Walker Red 1.75L","49.90","4.00","45.90","26.23"
"SCOTCH WHISKY","005433","Laphroaig Quarter Cask 750ml","59.95","3.00","56.95","75.93"
"SCOTCH WHISKY","005596","McClelland's Highland 750ml","26.95","2.00","24.95","33.27"
"SCOTCH WHISKY","006238","Teacher's 1.75L","39.90","2.95","36.95","21.11"
"SCOTCH WHISKY","004825","The Dalmore 12 YO 750ml","59.95","5.00","54.95","73.27"
"SCOTCH WHISKY","005036","The Glenlivet Single Malt 750ml","42.90","3.95","38.95","51.93"
"SPECIALTY BOTTLES (IMPORTED)","003641","Lunazul Reposado W/Shot Glasses 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","088885","Apocalypto Reposado Tequila 750ml","44.95","5.20","39.75","53.00"
"TEQUILA","089030","Avion Tequila Reposado 750ml","51.90","3.00","48.90","65.20"
"TEQUILA","087150","Avion Tequila Silver 750ml","47.95","3.00","44.95","59.93"
"TEQUILA","087250","Cabo Wabo  Blanco 750ml","34.95","2.00","32.95","43.93"
"TEQUILA","089139","Cabo Wabo Reposado 750ml","39.90","2.00","37.90","50.53"
"TEQUILA","087266","Casa Noble Cyrstal 750ml","39.90","2.00","37.90","50.53"
"TEQUILA","089235","Corazon Reposado Tequila 750ml","34.95","5.00","29.95","39.93"
"TEQUILA","087398","Cruz Del Sol Silver 750ml","49.95","2.00","47.95","63.93"
"TEQUILA","087485","Don Julio Blanco 750ml","50.95","3.00","47.95","63.93"
"TEQUILA","089154","Don Julio Reposado 750ml","55.90","3.00","52.90","70.53"
"TEQUILA","087586","El Jimador Blanco Tequila 750ml","21.90","2.95","18.95","25.27"
"TEQUILA","087619","Espolon Blanco 750ml","25.95","2.00","23.95","31.93"
"TEQUILA","088540","Hornitos Lime Shot 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","087408","Jose Cuervo Expecial Silver 750ml","19.95","1.00","18.95","25.27"
"TEQUILA","089468","Lunazul Reposado 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","088036","Margaritaville Silver Tequila 750ml","15.90","2.00","13.90","18.53"
"TEQUILA","089590","Milagro Select Barrel Reserve Reposado Tequila 750ml","55.95","4.00","51.95","69.27"
"TEQUILA","088120","Milagro Select Barrel Reserve Silver Tequila 750ml","51.90","2.95","48.95","65.27"
"TEQUILA","089566","Monte Alban Mezcal 750ml","22.95","2.00","20.95","27.93"
"TEQUILA","089578","Montezuma Gold 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","089617","Sauza Anos 100 Reposado 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089786","Sauza Extra Gold 750ml","17.95","1.00","16.95","22.60"
"TEQUILA","088548","Sauza Hornitos Plata 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","089836","Sauza Hornitos Reposado 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","088556","Sauza Silver Tequila 750ml","17.95","1.00","16.95","22.60"
"TEQUILA","088566","Sauza Tres Generaciones Plata 750ml","39.90","4.00","35.90","47.87"
"TEQUILA","067032","Tanteo Jalapeno Tequila 750ml","37.90","2.00","35.90","47.87"
"TEQUILA","089885","Tres Agaves Anejo 750ml","43.95","5.00","38.95","51.93"
"TEQUILA","088780","Tres Agaves Blanco 750ml","29.95","2.00","27.95","37.27"
"TEQUILA","003908","Tres Agaves Blanco W/Margarita Mix Organic 750ml","29.95","2.00","27.95","37.27"
"TEQUILA","089946","Two Fingers - Gold 750ml","14.95","1.00","13.95","18.60"
"VODKA (DOMESTIC)","071731","American Harvest Organic Spirit 750ml","26.95","2.00","24.95","33.27"
"VODKA (DOMESTIC)","038088","Platinum 7x Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","037586","Rain Organic Vodka 750ml","19.95","2.00","17.95","23.93"
"VODKA (DOMESTIC)","040570","Skinnygirl Bare Naked Vodka 750ml","21.90","2.00","19.90","26.53"
"VODKA (DOMESTIC)","037988","Skyy Vodka 1.75L","27.90","2.00","25.90","14.80"
"VODKA (DOMESTIC)","037996","Smirnoff 80 750ml","14.40","1.00","13.40","17.87"
"VODKA (DOMESTIC)","040928","Smirnoff Silver 1.75L","26.95","2.00","24.95","14.26"
"VODKA (DOMESTIC)","038006","Smirnoff Traveler 750ml","14.40","1.00","13.40","17.87"
"VODKA (DOMESTIC)","038176","Tito's Handmade Vodka 750ml","20.95","1.50","19.45","25.93"
"VODKA (DOMESTIC)","041034","UV Vodka 103 750ml","14.95","2.00","12.95","17.27"
"VODKA (IMPORTED)","034008","Absolut Vodka 1.75L","41.90","5.00","36.90","21.09"
"VODKA (IMPORTED)","034007","Absolut Vodka 1L","25.95","2.00","23.95","23.95"
"VODKA (IMPORTED)","034158","Belvedere Vodka 1.75L","59.95","5.00","54.95","31.40"
"VODKA (IMPORTED)","034180","Boru Irish Vodka 750ml","13.95","2.00","11.95","15.93"
"VODKA (IMPORTED)","036871","Ciroc Vodka 750ml","35.95","2.00","33.95","45.27"
"VODKA (IMPORTED)","034188","Effen Vodka 750ml","29.95","5.00","24.95","33.27"
"VODKA (IMPORTED)","036075","Kru Vodka 82 Glass 750ml","18.90","2.00","16.90","22.53"
"VODKA (IMPORTED)","035529","Pinnacle Vodka 100 proof 1.75L","28.95","2.00","26.95","15.40"
"VODKA (IMPORTED)","034579","Pinnacle Vodka 750ml","13.95","1.00","12.95","17.27"
"VODKA (IMPORTED)","035289","Pinnacle Vodka Traveler 750ml","13.95","1.00","12.95","17.27"
