"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"COCKTAILS (DOMESTIC)","059620","Gosling's Rum Swizzle 1.75L","19.95","2.00","17.95","10.26"
"COCKTAILS (DOMESTIC)","062390","Margaritaville Classic Mojito RTD 1.75L","17.90","2.00","15.90","9.09"
"COCKTAILS (DOMESTIC)","062405","Margaritaville Last Mango Margarita RTD 1.75L","17.90","2.00","15.90","9.09"
"COCKTAILS (DOMESTIC)","062392","Margaritaville Pomegranate Mojito RTD 1.75L","17.90","2.00","15.90","9.09"
"COCKTAILS (DOMESTIC)","063694","Smirnoff Cocktails - Savannah Tea 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","063352","Smirnoff Cocktails Tuscan Lemonade 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","063720","Smirnoff Grand Cosmopolitan PET 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","063718","Smirnoff Vodka Mojito PET 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","077078","Southern Comfort Lemonade RTP 1.75L","19.95","2.00","17.95","10.26"
"COCKTAILS (DOMESTIC)","063963","UV Pink Lemonade Cocktail 1.75L","16.95","2.00","14.95","8.54"
"COGNAC/ARMAGNAC","047506","Alize VS 750ml","29.95","5.00","24.95","33.27"
"COGNAC/ARMAGNAC","047556","Ansac V. S. O. P. 750ml","27.90","2.00","25.90","34.53"
"COGNAC/ARMAGNAC","047833","Courvoisier Exclusif VSOP 750ml","39.90","4.95","34.95","46.60"
"COGNAC/ARMAGNAC","047798","Courvoisier Rose 750ml","29.95","2.00","27.95","37.27"
"COGNAC/ARMAGNAC","047786","Courvoisier VS 750ml","29.95","2.00","27.95","37.27"
"COGNAC/ARMAGNAC","048129","Hennessy X.O. 750ml","184.95","15.00","169.95","226.60"
"COGNAC/ARMAGNAC","050136","Jacques Cardin Apple Flavored VSOP Cognac 750ml","32.95","6.00","26.95","35.93"
"COGNAC/ARMAGNAC","048360","Kelt VSOP 750ml","56.95","4.00","52.95","70.60"
"COGNAC/ARMAGNAC","048400","Landy Vs Cognac 750ml","27.90","1.95","25.95","34.60"
"COGNAC/ARMAGNAC","049186","Remy Martin VSOP 750ml","41.95","2.10","39.85","53.13"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082706","California Butterscotch 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072948","Catdaddy Carolina Moonshine 750ml","21.90","3.00","18.90","25.20"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072722","Christian Brothers Honey Liqueur 750ml","13.45","1.50","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082849","Dekuyper Peachtree 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073452","Dekuyper Pomegranate 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082600","Dekuyper Sour Apple Pucker PET 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073702","Evan Williams Honey Reserve 750ml","13.95","2.00","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082956","Fire Water 750ml","19.90","1.95","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086670","Jack Daniel Tennessee Honey 750ml","23.95","2.00","21.95","29.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076036","Junior Johnson's Midnight Moon Apple Pie 750ml","21.90","3.00","18.90","25.20"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075876","Margaritaville Island Lime 750ml","15.90","2.00","13.90","18.53"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086746","Prichard's Sweet Lucy 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080456","Ryan's Cream 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086888","Southern Comfort 1.75L","29.95","3.00","26.95","15.40"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077074","Southern Comfort Hurricane RTP 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077076","Southern Comfort Sweet Tea RTP 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077482","Tarantula Azul 750ml","21.90","2.00","19.90","26.53"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077542","Tarantula Strawberry 750ml","17.95","4.00","13.95","18.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077779","Wild Turkey American Honey 1.75L","49.95","5.00","44.95","25.69"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064148","Aperol 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068022","Bailey's Caramel Irish Cream 750ml","25.95","1.30","24.65","32.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068028","Bailey's Mint Chocolate Irish Cream 750ml","25.95","1.30","24.65","32.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064356","Barenjager 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064607","Cachaca 51 1L","19.95","1.00","18.95","18.95"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067426","Copa De Oro Coffee 750ml","9.90","1.00","8.90","11.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064827","Domaine De Canton 750ml","35.35","5.00","30.35","40.47"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","069666","Dr. McGillicuddy Vanila 750ml","13.95","1.00","12.95","17.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064960","Everglo Liqueur 750ml","24.90","3.00","21.90","29.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065131","Grande Absente Absinthe 750ml","69.90","3.50","66.40","88.53"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065229","Hpnotiq Harmonie 750ml","22.95","3.00","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065195","Hpnotiq Liqueur 750ml","22.95","3.00","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067586","Kapali Coffee 750ml","9.90","1.00","8.90","11.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066052","Nuvo 750ml","29.95","2.05","27.90","37.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067595","Patron XO Cafe 750ml","27.90","3.00","24.90","33.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066865","Stirrings Triple Sec Liqueur 750ml","11.95","2.05","9.90","13.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065200","Tequila Rose PET 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067159","TY KU Premium Liqueur 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067067","TY KU Premium Soju 750ml","24.90","3.00","21.90","29.20"
"GIN (DOMESTIC)","029568","Burnett's Gin 1.75L","17.95","2.00","15.95","9.11"
"GIN (IMPORTED)","028238","Bombay Sapphire 1.75L","51.90","1.95","49.95","28.54"
"GIN (IMPORTED)","028350","Broker's Gin 750ml","19.00","2.00","17.00","22.67"
"GIN (IMPORTED)","028406","Citadelle Gin 750ml","19.95","2.00","17.95","23.93"
"GIN (IMPORTED)","028716","Pinnacle Gin 750ml","12.90","1.00","11.90","15.87"
"GIN (IMPORTED)","028886","Tanqueray No. 10 750ml","34.95","2.00","32.95","43.93"
"OTHER (IMPORTED) WHISKEY","015996","Yamazaki 12 Yr 750ml","49.95","3.00","46.95","62.60"
"MIXERS (NON ALCOHOLIC)","996167","Major Peter's Bloody Mary Mix 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","996163","Major Peter's Hot & Spicy Bloody Mary Mix 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","996033","Margaritaville Margarita 1.75L","8.45","0.50","7.95","4.54"
"MIXERS (NON ALCOHOLIC)","997213","Master Of Mixes Big Bucket Margarita Mix 96oz","6.95","1.00","5.95","2.10"
"MIXERS (NON ALCOHOLIC)","997187","Master Of Mixes Margarita 1.75L","6.65","0.70","5.95","3.40"
"MIXERS (NON ALCOHOLIC)","997306","Master Of Mixes Margarita Lite 1.75L","6.65","2.00","4.65","2.66"
"MIXERS (NON ALCOHOLIC)","997189","Master Of Mixes Strawberry Daiquiri 1.75L","6.65","0.70","5.95","3.40"
"MIXERS (NON ALCOHOLIC)","997188","Master Of Mixes Sweet & Sour 1.75L","6.65","0.70","5.95","3.40"
"MIXERS (NON ALCOHOLIC)","996059","Mr. & Mrs. T's Bloody Mary 1L","4.45","0.50","3.95","3.95"
"MIXERS (NON ALCOHOLIC)","996058","Mr. & Mrs. T's Bold & Spicy Bloody Mary 1L","4.45","0.50","3.95","3.95"
"MIXERS (NON ALCOHOLIC)","996053","Mr. & Mrs. T's Mai Tai Cocktail Mix 1L","4.45","0.50","3.95","3.95"
"MIXERS (NON ALCOHOLIC)","996054","Mr. & Mrs. T's Margarita Cocktail Mix 1L","4.45","0.50","3.95","3.95"
"MIXERS (NON ALCOHOLIC)","996052","Mr. & Mrs. T's Sweet & Sour Cocktail Mix 1L","4.45","0.50","3.95","3.95"
"RUM (DOMESTIC)","043028","Admiral Nelson's Spiced Rum 1.75L","21.90","3.95","17.95","10.26"
"RUM (DOMESTIC)","043088","Bacardi Coco 1.75L","31.45","3.50","27.95","15.97"
"RUM (DOMESTIC)","043049","Bacardi Dragon Berry 1.75L","31.45","3.50","27.95","15.97"
"RUM (DOMESTIC)","043098","Bacardi Razz 1.75L","31.45","3.50","27.95","15.97"
"RUM (DOMESTIC)","046093","Cabana Bay Pineapple Coconut Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","043242","Captain Morgan 100 Proof Original Spice 1.75L","33.90","2.00","31.90","18.23"
"RUM (DOMESTIC)","043256","Captain Morgan Parrot Bay Coconut-90 Proof 750ml","17.95","1.05","16.90","22.53"
"RUM (DOMESTIC)","043418","Captain Morgan Tattoo Black 750ml","19.95","2.00","17.95","23.93"
"RUM (DOMESTIC)","043287","Captain Morgan's Parrot Bay Mango Rum 750ml","14.95","1.00","13.95","18.60"
"RUM (DOMESTIC)","043219","Captain Morgan's Parrot Bay Orange 750ml","14.95","1.00","13.95","18.60"
"RUM (DOMESTIC)","043226","Captain Morgan's Parrot Bay Passion Fruit 750ml","14.95","1.00","13.95","18.60"
"RUM (DOMESTIC)","043282","Captain Morgan's Parrot Bay Pineapple Rum 750ml","14.95","1.00","13.95","18.60"
"RUM (DOMESTIC)","043237","Captain Morgan's Parrot Bay Strawberry 750ml","14.95","1.00","13.95","18.60"
"RUM (DOMESTIC)","043296","Captain Morgan's Silver Spiced 750ml","17.95","1.00","16.95","22.60"
"RUM (DOMESTIC)","044350","Cherry Jack Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044410","Coconut Jack 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044518","Cruzan Aged Light 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","044546","Cruzan Guava 750ml","13.95","2.00","11.95","15.93"
"RUM (DOMESTIC)","044456","Cruzan Raspberry 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","043446","Don Q Gold 750ml","14.95","1.00","13.95","18.60"
"RUM (DOMESTIC)","046515","Jose Marti Autentico Mojito 750ml","16.95","1.40","15.55","20.73"
"RUM (DOMESTIC)","043848","Ronrico White 1.75L","19.95","2.00","17.95","10.26"
"RUM (DOMESTIC)","045889","Sailor Jerry Spiced Navy Rum - Traveler 750ml","19.95","2.00","17.95","23.93"
"RUM (DOMESTIC)","045886","Sailor Jerry Spiced Navy Rum 750ml","19.95","2.00","17.95","23.93"
"RUM (DOMESTIC)","043030","Trader Vic's Spiced Rum 1.75L","22.95","3.00","19.95","11.40"
"RUM (DOMESTIC)","046976","Whaler's Pineapple Paradise 750ml","11.95","2.00","9.95","13.27"
"RUM (IMPORTED)","042936","10 Cane 750ml","29.95","4.00","25.95","34.60"
"RUM (IMPORTED)","042066","Appleton Extra 12yr 750ml","34.95","5.00","29.95","39.93"
"RUM (IMPORTED)","043138","Bacardi Limon 1.75L","31.45","3.50","27.95","15.97"
"RUM (IMPORTED)","043118","Bacardi O 1.75L","31.45","3.50","27.95","15.97"
"RUM (IMPORTED)","044266","British Navy Pusser's Rum 750ml","25.95","3.00","22.95","30.60"
"RUM (IMPORTED)","044280","Burnett's White Rum 1.75L","15.90","3.00","12.90","7.37"
"RUM (IMPORTED)","044341","Calypso Spiced Rum 1L","13.95","2.00","11.95","11.95"
"RUM (IMPORTED)","043232","Captain Morgan Parrot Bay Key Lime 750ml","14.95","1.00","13.95","18.60"
"RUM (IMPORTED)","043336","Captain Morgan's Spiced 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","043285","Captain Morgan's Traveler 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","043316","Captian Morgan's Private Stock 750ml","26.95","1.35","25.60","34.13"
"RUM (IMPORTED)","042542","Cockspur Fine Rum 750ml","17.95","2.00","15.95","21.27"
"RUM (IMPORTED)","042071","Coruba Coconut Jamaican Rum 750ml","13.95","2.00","11.95","15.93"
"RUM (IMPORTED)","044436","Cruzan Banana 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","044476","Cruzan Coconut 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","044506","Cruzan Pineapple 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","042519","Cuca Fresca Pura Gold Cachaca 750ml","26.80","2.00","24.80","33.07"
"RUM (IMPORTED)","042576","El Dorado 15yr Special Reserve 750ml","44.95","3.20","41.75","55.67"
"RUM (IMPORTED)","042656","Flor De Cana Grand Reserve 7yr 750ml","24.90","1.95","22.95","30.60"
"RUM (IMPORTED)","042568","Gosling's Black Seal Rum 1.75L","33.90","2.00","31.90","18.23"
"RUM (IMPORTED)","042166","Myers's Dark Original 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","042744","Oronoco Platinum Rum 750ml","35.95","6.00","29.95","39.93"
"RUM (IMPORTED)","042776","Rhum Barbancourt Estate Reserve 15 Yr 750ml","41.95","2.10","39.85","53.13"
"RUM (IMPORTED)","043002","Whaler's Killer Coconut Rum 750ml","11.95","2.00","9.95","13.27"
"RUM (IMPORTED)","043020","Whaler's Vanille Rum 750ml","11.95","2.00","9.95","13.27"
"SCOTCH WHISKY","004096","Ardbeg 10yr Single Malt Islay 750ml","49.95","4.00","45.95","61.27"
"SCOTCH WHISKY","004356","Balvenie Doublewood 750ml","56.95","4.00","52.95","70.60"
"SCOTCH WHISKY","004636","Bowmore Single Malt 12 yr 750ml","46.95","3.00","43.95","58.60"
"SCOTCH WHISKY","004798","Cutty Sark 1.75L","36.90","2.00","34.90","19.94"
"SCOTCH WHISKY","005007","Glenfiddich 12 Year 1L","54.90","2.95","51.95","51.95"
"SCOTCH WHISKY","005012","Glenfiddich Ancient Reserve Single Malt 750ml","84.90","4.95","79.95","106.60"
"SCOTCH WHISKY","005014","Glenfiddich Solera Reserve Single Malt 750ml","55.95","4.00","51.95","69.27"
"SCOTCH WHISKY","005105","Glenmorangie Quinta Ruban Scotch 750ml","49.95","4.00","45.95","61.27"
"SCOTCH WHISKY","005133","Glenmorangie The Original 10 Yr 750ml","39.90","2.00","37.90","50.53"
"SCOTCH WHISKY","005166","Glenrothes Select Reserve 750ml","44.95","5.00","39.95","53.27"
"SCOTCH WHISKY","005248","Highland Park 15 Y.o. 750ml","69.90","4.00","65.90","87.87"
"SCOTCH WHISKY","008348","Inver House 1.75L","20.95","2.40","18.55","10.60"
"SCOTCH WHISKY","005326","Johnnie Walker Black 750ml","39.90","2.95","36.95","49.27"
"SCOTCH WHISKY","005336","Johnnie Walker Blue 750ml","229.95","30.00","199.95","266.60"
"SCOTCH WHISKY","005349","Johnnie Walker Red 1.75L","48.90","8.95","39.95","22.83"
"SCOTCH WHISKY","005445","Laphroaig Single Malt 750ml","54.90","4.95","49.95","66.60"
"SCOTCH WHISKY","005606","Mcclelland's Islay 750ml","26.95","3.00","23.95","31.93"
"SCOTCH WHISKY","006106","Speyburn Single Malt 750ml","25.95","6.00","19.95","26.60"
"SCOTCH WHISKY","004938","The Famous Grouse 1.75L","44.95","3.00","41.95","23.97"
"SCOTCH WHISKY","010348","VAT 69 Gold 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","089206","1800 Reposado 750ml","29.95","2.00","27.95","37.27"
"TEQUILA","087531","1800 Select Silver 100 Proof 750ml","34.95","2.00","32.95","43.93"
"TEQUILA","087510","1800 Silver Tequila 750ml","29.95","2.00","27.95","37.27"
"TEQUILA","087088","Antiguo Blanco 750ml","22.95","3.00","19.95","26.60"
"TEQUILA","087250","Cabo Wabo  Blanco 750ml","34.95","2.00","32.95","43.93"
"TEQUILA","089136","Cabo Wabo Anejo 750ml","44.95","3.00","41.95","55.93"
"TEQUILA","087380","Corazon Blanco Tequila 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","089175","Don Julio Anejo 750ml","59.95","3.00","56.95","75.93"
"TEQUILA","087485","Don Julio Blanco 750ml","49.95","3.00","46.95","62.60"
"TEQUILA","089274","El Jimador Anejo 750ml","28.95","4.00","24.95","33.27"
"TEQUILA","089268","El Jimador Reposado 1.75L","44.95","5.00","39.95","22.83"
"TEQUILA","089286","Espolon Reposado 750ml","24.90","1.95","22.95","30.60"
"TEQUILA","089079","Gran Centenario Azul Reposado 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","087408","Jose Cuervo Expecial Silver 750ml","19.95","1.00","18.95","25.27"
"TEQUILA","089475","Lunazul Anejo 750ml","24.90","3.00","21.90","29.20"
"TEQUILA","088018","Lunazul Blanco Tequila 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089496","Margaritaville Gold Tequila 750ml","15.90","2.00","13.90","18.53"
"TEQUILA","088036","Margaritaville Silver Tequila 750ml","15.90","2.00","13.90","18.53"
"TEQUILA","088120","Milagro Select Barrel Reserve Silver Tequila 750ml","49.95","5.00","44.95","59.93"
"TEQUILA","088148","Montezuma Tequila White 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","088318","Pepe Lopez 1.75L","29.95","3.00","26.95","15.40"
"TEQUILA","088536","Sauza Blue Silver 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089796","Sauza Conmemorativo 750ml","24.90","1.95","22.95","30.60"
"TEQUILA","089846","Sauza Tres Generaciones Anejo 750ml","44.95","5.00","39.95","53.27"
"TEQUILA","088796","Two Fingers - White 750ml","15.50","1.00","14.50","19.33"
"VODKA (DOMESTIC)","039175","Burnett's 100 Proof Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","041312","Burnett's Coconut Vodka 1.75L","15.90","2.00","13.90","7.94"
"VODKA (DOMESTIC)","035418","Burnett's Vodka 1.75L","15.90","2.00","13.90","7.94"
"VODKA (DOMESTIC)","035734","Deep Run Vodka 750ml","27.90","2.95","24.95","33.27"
"VODKA (DOMESTIC)","035800","Dirty Karma Organic Vodka 750ml","18.90","1.00","17.90","23.87"
"VODKA (DOMESTIC)","036108","Gilbey's Vodka 1.75L","16.95","2.00","14.95","8.54"
"VODKA (DOMESTIC)","036261","Hangar One Vodka 750ml","29.95","3.00","26.95","35.93"
"VODKA (DOMESTIC)","036908","McCormick Vodka Handle 1.75L","17.95","2.00","15.95","9.11"
"VODKA (DOMESTIC)","037586","Rain Organic Vodka 750ml","19.95","2.00","17.95","23.93"
"VODKA (DOMESTIC)","039868","Smirnoff 100 1.75L","29.95","2.00","27.95","15.97"
"VODKA (DOMESTIC)","038015","Spirits Of The Blue Ridge Vodka 750ml","22.45","2.50","19.95","26.60"
"VODKA (DOMESTIC)","038115","Teton Glacier Vodka 750ml","19.95","2.00","17.95","23.93"
"VODKA (DOMESTIC)","037338","UV Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (IMPORTED)","034041","Absolut Vodka 100 Premium 750ml","29.95","3.00","26.95","35.93"
"VODKA (IMPORTED)","034326","Finlandia Vodka of Finland 750ml","18.90","1.95","16.95","22.60"
"VODKA (IMPORTED)","034458","Ketel One 1.75L","49.95","3.00","46.95","26.83"
"VODKA (IMPORTED)","034496","Kru 82 Vodka 750ml","18.90","2.00","16.90","22.53"
"VODKA (IMPORTED)","034579","Pinnacle Vodka 750ml","13.95","1.00","12.95","17.27"
"VODKA (IMPORTED)","035289","Pinnacle Vodka Traveler 750ml","13.95","1.00","12.95","17.27"
"VODKA (IMPORTED)","035109","Russian Standard Original 750ml","21.90","3.00","18.90","25.20"
