"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"WHISKEY","019032","Jim Beam Jacob's Ghost 750ml","23.95","2.05","21.90","29.20"
"WHISKEY","027626","Whitetail Whiskey 750ml","17.95","2.00","15.95","21.27"
"GRAPE BRANDY (DOMESTIC)","052316","Christian Brothers Brandy 750ml","12.45","1.50","10.95","14.60"
"GRAPE BRANDY (DOMESTIC)","053206","Paul Masson Grande Amber VSOP 750ml","14.40","1.00","13.40","17.87"
"GRAPE BRANDY (DOMESTIC)","052166","The Christian Brothers X.O. 750ml","13.95","2.00","11.95","15.93"
"BRANDY IMPORTED","050676","St. Remy X.O. Napoleon Brandy 750ml","16.95","1.00","15.95","21.27"
"CANADIAN WHISKY","010632","Canadain Club Reserve Triple Aged 750ml","18.90","2.00","16.90","22.53"
"CANADIAN WHISKY","010628","Canadian Club 1.75L","30.90","3.00","27.90","15.94"
"CANADIAN WHISKY","010846","Canadian Club Small Batch Classic 750ml","23.95","2.00","21.95","29.27"
"CANADIAN WHISKY","012308","Canadian Hunter 1.75L","19.95","2.00","17.95","10.26"
"CANADIAN WHISKY","011058","Canadian MacNaughton 1.75L","19.95","2.50","17.45","9.97"
"CANADIAN WHISKY","011298","Crown Royal 1.75L","57.90","4.00","53.90","30.80"
"CANADIAN WHISKY","010890","Forty Creek Barrel Select 750ml","19.95","2.00","17.95","23.93"
"CANADIAN WHISKY","013248","Harwood Canadian 1.75L","16.95","2.00","14.95","8.54"
"CANADIAN WHISKY","013638","Lord Calvert 1.75L","19.95","2.00","17.95","10.26"
"CANADIAN WHISKY","012888","Rich & Rare 1.75L","18.90","2.00","16.90","9.66"
"COCKTAILS (DOMESTIC)","057125","Chi Chi Gold Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","057148","Chi-Chi's Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","057174","Chi-Chi's Skinny Margarita 1.75L","12.90","2.00","10.90","6.23"
"COCKTAILS (DOMESTIC)","059522","Firefly Pink Lemonade 1.75L","17.95","2.00","15.95","9.11"
"COCKTAILS (DOMESTIC)","059533","Firefly Sweet Tea Vodka And Lemonade 1.75L","17.95","2.00","15.95","9.11"
"COCKTAILS (DOMESTIC)","063351","Skinnygirl Grapefruit Margarita 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063355","Skinnygirl Margarita 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063358","Skinnygirl Mojito 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063357","Skinnygirl Pina Colada 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063354","Skinnygirl White Cranberry Cosmo 750ml","14.95","1.00","13.95","18.60"
"COCKTAILS (DOMESTIC)","063359","Skinnygirl White Peach Margarita 750ml","14.95","1.00","13.95","18.60"
"COGNAC/ARMAGNAC","047546","Ansac V. S. 750ml","22.95","2.00","20.95","27.93"
"COGNAC/ARMAGNAC","047156","Cles Des Ducs V. S. O. P. - Armagnac 750ml","37.95","2.00","35.95","47.93"
"COGNAC/ARMAGNAC","047805","Courvoisier C 750ml","39.90","4.95","34.95","46.60"
"COGNAC/ARMAGNAC","047776","Courvoisier VSOP 750ml","41.95","2.10","39.85","53.13"
"COGNAC/ARMAGNAC","048108","Hennessy VS 1.75L","74.95","5.00","69.95","39.97"
"COGNAC/ARMAGNAC","048361","Kelt VSOP 750ml","61.95","4.00","57.95","77.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084159","99 Apples 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084170","99 Bananas 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084166","99 Blackberries 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084153","99 Cinnamon 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084141","99 Peaches 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084399","99 Whipped Cream 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082706","California Butterscotch 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072722","Christian Brothers Honey Liqueur 750ml","11.95","1.50","10.45","13.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073496","Dekuyper Amaretto Signature 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","085526","Dekuyper Blue Curacao 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073721","Evan Williams Cinnamon Reserve 750ml","13.95","2.00","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073702","Evan Williams Honey Reserve 750ml","13.95","2.00","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075211","Kinky Liqueur 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075876","Margaritaville Island Lime 750ml","15.90","2.00","13.90","18.53"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076478","PAMA Pomegranate 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086888","Southern Comfort 1.75L","29.95","3.00","26.95","15.40"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077488","Tortilla Gold 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077577","Twenty Grand 750ml","29.95","3.00","26.95","35.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064196","Amaretto Di Sabroso 750ml","8.95","1.20","7.75","10.33"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068038","Bailey's Original Irish Cream 1.75L","50.95","3.00","47.95","27.40"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064356","Barenjager 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064363","Barenjager Honey And Bourbon 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064666","Celtic Honey Liqueur 750ml","21.90","2.00","19.90","26.53"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064776","Cointreau 750ml","36.90","2.00","34.90","46.53"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064775","Cointreau Noir 750ml","42.90","5.95","36.95","49.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067426","Copa De Oro Coffee 750ml","9.90","1.95","7.95","10.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064138","Di Saronno Amaretto 1.75L","56.95","4.00","52.95","30.26"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","069611","Dr. Mcgillicuddy's Apple Pie 750ml","13.95","2.00","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065126","Grand Marnier 750ml","39.90","3.00","36.90","49.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067488","Grand Marnier Cherry 750ml","41.90","2.10","39.80","53.07"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067487","Grand Marnier Raspberry Peach 750ml","39.90","3.00","36.90","49.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065131","Grande Absente Absinthe 750ml","69.90","3.50","66.40","88.53"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065170","Harlequin 750ml","19.95","3.00","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065195","Hpnotiq Liqueur 750ml","22.95","3.00","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065257","Jagermeister 1L","30.90","2.00","28.90","28.90"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067556","Kamora Coffee 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066029","Naughty Cow Chocolate Milk For Grown Ups 750ml","13.95","2.00","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066160","Pitu Aguardente Cachaca 1L","19.95","2.00","17.95","17.95"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066566","Sambuca Basilica 750ml","13.95","1.00","12.95","17.27"
"GIN (IMPORTED)","028246","Boodles Gin 750ml","22.95","3.00","19.95","26.60"
"GIN (IMPORTED)","028407","Citadelle Gin 1L","25.95","3.00","22.95","22.95"
"GIN (IMPORTED)","028716","Pinnacle Gin 750ml","12.90","1.00","11.90","15.87"
"IRISH WHISKEY","015776","Old Bushmills Tins 750ml","20.95","2.00","18.95","25.27"
"OTHER (IMPORTED) WHISKEY","064866","Fireball Cinnamon Whiskey 750ml","16.95","2.00","14.95","19.93"
"OTHER (IMPORTED) WHISKEY","066790","Sinfire Cinnamon Whisky 750ml","15.90","2.00","13.90","18.53"
"MIXERS (NON ALCOHOLIC)","996000","Finest Call Grenadine 1L","4.50","0.55","3.95","3.95"
"MIXERS (NON ALCOHOLIC)","996003","Finest Call Sweet N' Sour 1L","4.50","0.55","3.95","3.95"
"MIXERS (NON ALCOHOLIC)","997185","Master Of Mixes Tom Collins 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","997339","Mr. & Mrs. T's Bloody Mary Mix 1.75L","7.95","0.50","7.45","4.26"
"MIXERS (NON ALCOHOLIC)","997338","Mr. & Mrs. T's Bold & Spicy Bloody Mary 1.75L","7.95","0.50","7.45","4.26"
"MIXERS (NON ALCOHOLIC)","997307","Q Tonic 750ml","5.95","1.00","4.95","6.60"
"MIXERS (NON ALCOHOLIC)","997318","Tres Agaves Agave Nectar 750ml","9.95","2.00","7.95","10.60"
"RUM (DOMESTIC)","043028","Admiral Nelson's Spiced Rum 1.75L","19.95","4.00","15.95","9.11"
"RUM (DOMESTIC)","043088","Bacardi Coco 1.75L","29.95","5.00","24.95","14.26"
"RUM (DOMESTIC)","043049","Bacardi Dragon Berry 1.75L","29.95","5.00","24.95","14.26"
"RUM (DOMESTIC)","044258","Blackheart Spiced Rum 750ml","14.95","2.00","12.95","17.27"
"RUM (DOMESTIC)","044350","Calico Jack Cherry Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044410","Calico Jack Coconut Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","045423","Calico Jack Pineapple Coconut Rum 1.75L","21.90","2.00","19.90","11.37"
"RUM (DOMESTIC)","045995","Calico Jack Whipped Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044546","Cruzan Guava 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044561","Cruzan Key Lime Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044565","Cruzan Passion Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044456","Cruzan Raspberry 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044526","Cruzan Single Barrel 750ml","27.90","3.00","24.90","33.20"
"RUM (DOMESTIC)","046515","Jose Marti Autentico Mojito 750ml","16.95","1.40","15.55","20.73"
"RUM (DOMESTIC)","044658","Lady Bligh Spiced Rum 1.75L","21.90","3.95","17.95","10.26"
"RUM (DOMESTIC)","043510","Malibu Island Spiced 750ml","19.95","2.00","17.95","23.93"
"RUM (DOMESTIC)","043846","Ronrico White 750ml","9.90","1.00","8.90","11.87"
"RUM (DOMESTIC)","043816","Ronrico White Traveler 750ml","9.90","1.00","8.90","11.87"
"RUM (DOMESTIC)","042437","Shellback Silver Rum 750ml","14.95","2.00","12.95","17.27"
"RUM (IMPORTED)","042936","10 Cane 750ml","26.95","4.00","22.95","30.60"
"RUM (IMPORTED)","042117","Appleton White Jamaica Rum 1L","19.95","2.00","17.95","17.95"
"RUM (IMPORTED)","043138","Bacardi Limon 1.75L","29.95","5.00","24.95","14.26"
"RUM (IMPORTED)","043118","Bacardi O 1.75L","29.95","5.00","24.95","14.26"
"RUM (IMPORTED)","044341","Calypso Spiced Rum 1L","12.90","1.95","10.95","10.95"
"RUM (IMPORTED)","043338","Captain Morgan's Spiced 1.75L","29.95","2.00","27.95","15.97"
"RUM (IMPORTED)","044436","Cruzan Banana 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","044442","Cruzan Black Strap Rum 750ml","18.90","2.00","16.90","22.53"
"RUM (IMPORTED)","044476","Cruzan Coconut 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","044506","Cruzan Pineapple 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","042656","Flor De Cana Grand Reserve 7yr 750ml","23.95","2.00","21.95","29.27"
"RUM (IMPORTED)","042566","Gosling's Black Seal 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","042686","Mount Gay Extra Old 750ml","39.90","3.00","36.90","49.20"
"RUM (IMPORTED)","042752","Phraya Rum 750ml","39.90","3.00","36.90","49.20"
"RUM (IMPORTED)","042849","Plantation Grande Reserve 5 Yr. Old 750ml","22.95","2.00","20.95","27.93"
"RUM (IMPORTED)","043002","Whaler's Killer Coconut Rum 750ml","9.90","2.00","7.90","10.53"
"RUM (IMPORTED)","043020","Whaler's Vanille Rum 750ml","9.90","2.00","7.90","10.53"
"SCOTCH WHISKY","004356","Balvenie Doublewood 750ml","62.95","3.15","59.80","79.73"
"SCOTCH WHISKY","004656","Bunnahabhain 12yr Single Malt 750ml","59.95","3.00","56.95","75.93"
"SCOTCH WHISKY","004716","Chivas Regal 750ml","34.95","5.00","29.95","39.93"
"SCOTCH WHISKY","007088","Cluny 1.75L","22.45","2.50","19.95","11.40"
"SCOTCH WHISKY","004798","Cutty Sark 1.75L","36.90","2.00","34.90","19.94"
"SCOTCH WHISKY","004878","Dewar's Special Reserve 12 Yr 1.75L","82.95","13.00","69.95","39.97"
"SCOTCH WHISKY","005086","Glenlivet Nadurra 750ml","66.90","4.95","61.95","82.60"
"SCOTCH WHISKY","005104","Glenmorangie Nectar D' Or 750ml","69.90","4.00","65.90","87.87"
"SCOTCH WHISKY","005130","Glenmorangie The Original 10 Yr 1.75L","79.95","10.00","69.95","39.97"
"SCOTCH WHISKY","005136","Glenmorangie The Original 18 Yr 750ml","109.95","10.00","99.95","133.27"
"SCOTCH WHISKY","008348","Inver House 1.75L","21.90","2.45","19.45","11.11"
"SCOTCH WHISKY","005286","Isle of Jura 750ml","49.95","5.00","44.95","59.93"
"SCOTCH WHISKY","005336","Johnnie Walker Blue 750ml","229.95","30.00","199.95","266.60"
"SCOTCH WHISKY","005596","McClelland's Highland 750ml","26.95","2.00","24.95","33.27"
"SCOTCH WHISKY","005616","Mcclelland's Lowland 750ml","26.95","2.00","24.95","33.27"
"SCOTCH WHISKY","005756","Old Pulteney 750ml","42.90","3.00","39.90","53.20"
"SCOTCH WHISKY","006101","Speyburn Bradan Orach 750ml","19.95","3.00","16.95","22.60"
"SCOTCH WHISKY","006108","Speyburn Single Malt 1.75L","53.95","4.00","49.95","28.54"
"SCOTCH WHISKY","004825","The Dalmore 12 YO 750ml","63.90","4.95","58.95","78.60"
"SPECIALTY BOTTLES   (DOMESTIC)","003333","Evan Williams Honey Shotglass Mold 750ml","13.95","2.00","11.95","15.93"
"SPECIALTY BOTTLES   (DOMESTIC)","000375","Four Roses Small Batch Flask Pack 750ml","32.95","5.00","27.95","37.27"
"SPECIALTY BOTTLES (IMPORTED)","001799","Captain Morgan Original Barrel-PET 1.75L","29.95","2.00","27.95","15.97"
"SPECIALTY BOTTLES (IMPORTED)","002707","Cointreau W/ 1 Glass 750ml","36.90","2.00","34.90","46.53"
"SPECIALTY BOTTLES (IMPORTED)","003983","Cointreau W/ Carafe 750ml","36.90","2.00","34.90","46.53"
"SPECIALTY BOTTLES (IMPORTED)","003954","Courvoisier VSOP With Snifter Glass 750ml","41.95","2.10","39.85","53.13"
"SPECIALTY BOTTLES (IMPORTED)","001055","Cutty Sark W/ Flask 1.75L","36.90","2.00","34.90","19.94"
"SPECIALTY BOTTLES (IMPORTED)","003100","Grande Absente Glass & Spoon 750ml","69.90","3.50","66.40","88.53"
"SPECIALTY BOTTLES (IMPORTED)","003355","Hpnotiq Gift Set 750ml","22.95","3.00","19.95","26.60"
"SPECIALTY BOTTLES (IMPORTED)","002789","Kamora w/Coffee Mug 750ml","11.95","1.00","10.95","14.60"
"SPECIALTY BOTTLES (IMPORTED)","003953","Pinnacle Classic With 3 50mls 750ml","13.95","1.00","12.95","17.27"
"SPECIALTY BOTTLES (IMPORTED)","003997","Pinnacle Whipped with 3 50mls 750ml","15.90","1.00","14.90","19.87"
"TEQUILA","087131","Arta Silver Tequila 750ml","39.90","3.00","36.90","49.20"
"TEQUILA","087250","Cabo Wabo  Blanco 750ml","34.95","3.00","31.95","42.60"
"TEQUILA","089136","Cabo Wabo Anejo 750ml","44.95","3.00","41.95","55.93"
"TEQUILA","089533","Camarena Reposado Tequila 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","087643","Camarena Silver Tequila 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","064649","Carlos Murphy Cinnamon Spiced Tequila 750ml","21.90","1.95","19.95","26.60"
"TEQUILA","087380","Corazon Blanco Tequila 750ml","29.95","4.00","25.95","34.60"
"TEQUILA","087516","El Charro Tequila Silver 750ml","18.90","2.95","15.95","21.27"
"TEQUILA","089278","El Jimador Reposado Tequila 750ml","21.90","2.95","18.95","25.27"
"TEQUILA","087596","EL MAYOR BLANCO TEQUILA 750ml","25.95","3.00","22.95","30.60"
"TEQUILA","089182","EL MAYOR REPOSADO TEQUILA 750ml","27.90","2.95","24.95","33.27"
"TEQUILA","089286","Espolon Reposado 750ml","25.95","2.00","23.95","31.93"
"TEQUILA","089079","Gran Centenario Azul Reposado 750ml","19.95","4.00","15.95","21.27"
"TEQUILA","003656","Herradura Anejo Tequila 750ml","49.95","5.00","44.95","59.93"
"TEQUILA","003655","Herradura Blanco Silver Tequlia 750ml","41.95","5.00","36.95","49.27"
"TEQUILA","003657","Herradura Reposado Tequila 750ml","44.95","5.00","39.95","53.27"
"TEQUILA","089475","Lunazul Anejo 750ml","21.90","2.00","19.90","26.53"
"TEQUILA","088018","Lunazul Blanco Tequila 750ml","18.90","1.95","16.95","22.60"
"TEQUILA","089496","Margaritaville Gold Tequila 750ml","15.90","2.00","13.90","18.53"
"TEQUILA","089566","Monte Alban Mezcal 750ml","22.95","2.00","20.95","27.93"
"TEQUILA","088148","Montezuma Tequila White 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","089796","Sauza Conmemorativo 750ml","24.90","1.95","22.95","30.60"
"TEQUILA","088548","Sauza Hornitos Plata 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","089836","Sauza Hornitos Reposado 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","089846","Sauza Tres Generaciones Anejo 750ml","44.95","5.00","39.95","53.27"
"TEQUILA","089889","Tres Agaves Reposado 750ml","37.95","5.00","32.95","43.93"
"TEQUILA","088796","Two Fingers - White 750ml","14.95","1.00","13.95","18.60"
"VODKA (DOMESTIC)","039175","Burnett's 100 Proof Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","041312","Burnett's Coconut Vodka 1.75L","16.20","2.00","14.20","8.11"
"VODKA (DOMESTIC)","035418","Burnett's Vodka 1.75L","16.20","2.25","13.95","7.97"
"VODKA (DOMESTIC)","035800","Dirty Karma Organic Vodka 750ml","18.90","1.00","17.90","23.87"
"VODKA (DOMESTIC)","036108","Gilbey's Vodka 1.75L","16.95","2.00","14.95","8.54"
"VODKA (DOMESTIC)","037586","Rain Organic Vodka 750ml","19.95","2.00","17.95","23.93"
"VODKA (DOMESTIC)","039868","Smirnoff 100 1.75L","31.95","2.00","29.95","17.11"
"VODKA (DOMESTIC)","037998","Smirnoff 80 1.75L","21.90","2.00","19.90","11.37"
"VODKA (DOMESTIC)","038008","Smirnoff 80 PET 1.75L","21.90","2.00","19.90","11.37"
"VODKA (DOMESTIC)","037338","UV Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","077802","Wolfschmidt Vodka PET 1.75L","14.95","2.05","12.90","7.37"
"VODKA (IMPORTED)","034082","Belvedere Intense 750ml","34.95","5.00","29.95","39.93"
"VODKA (IMPORTED)","034166","Belvedere Red Pure 750ml","29.95","4.00","25.95","34.60"
"VODKA (IMPORTED)","034244","Chopin Vodka 750ml","29.95","5.00","24.95","33.27"
"VODKA (IMPORTED)","034065","Double Cross Vodka 750ml","39.90","5.00","34.90","46.53"
"VODKA (IMPORTED)","034326","Finlandia Vodka of Finland 750ml","18.90","1.95","16.95","22.60"
"VODKA (IMPORTED)","035279","Hammer + Sickle Vodka 750ml","24.90","2.95","21.95","29.27"
