"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"STRAIGHT BOURBON WHISKEY","016518","Ancient Age 1.75L","21.90","2.00","19.90","11.37"
"STRAIGHT BOURBON WHISKEY","016906","Booker's 750ml","59.95","5.00","54.95","73.27"
"STRAIGHT BOURBON WHISKEY","017946","Elmer T Lee Bourbon 750ml","28.95","4.00","24.95","33.27"
"STRAIGHT BOURBON WHISKEY","017958","Evan Williams Black 1.75L","24.90","2.00","22.90","13.09"
"STRAIGHT BOURBON WHISKEY","018196","Ezra Brooks 750ml","11.95","1.00","10.95","14.60"
"STRAIGHT BOURBON WHISKEY","018352","Four Roses Bourbon 750ml","18.90","3.00","15.90","21.20"
"STRAIGHT BOURBON WHISKEY","019009","Jefferson's KY Straight Bourbon 750ml","29.95","2.00","27.95","37.27"
"STRAIGHT BOURBON WHISKEY","019028","Jim Beam Black 1.75L","47.95","5.00","42.95","24.54"
"STRAIGHT BOURBON WHISKEY","019112","Jim Beam Devil's Cut 750ml","25.95","2.00","23.95","31.93"
"STRAIGHT BOURBON WHISKEY","016708","Jim Beam's Choice 1.75L","34.95","2.00","32.95","18.83"
"STRAIGHT BOURBON WHISKEY","017022","John J Bowman 750ml","49.95","3.00","46.95","62.60"
"STRAIGHT BOURBON WHISKEY","019226","Knob Creek 750ml","33.90","4.00","29.90","39.87"
"STRAIGHT BOURBON WHISKEY","019476","Maker's Mark 750ml","28.95","2.00","26.95","35.93"
"STRAIGHT BOURBON WHISKEY","020368","Old Forester 1.75L","32.95","3.00","29.95","17.11"
"STRAIGHT BOURBON WHISKEY","020446","Old Grand Dad 86 750ml","17.95","1.00","16.95","22.60"
"STRAIGHT BOURBON WHISKEY","020988","Olde Bourbon 1.75L","18.75","2.00","16.75","9.57"
"STRAIGHT BOURBON WHISKEY","021348","Sam Clay 1.75L","18.25","2.00","16.25","9.29"
"STRAIGHT BOURBON WHISKEY","022158","Wild Turkey 101 1.75L","49.95","5.00","44.95","25.69"
"STRAIGHT BOURBON WHISKEY","022121","Wild Turkey 750ml","22.95","2.00","20.95","27.93"
"STRAIGHT BOURBON WHISKEY","022116","Wild Turkey 80 750ml","22.95","2.00","20.95","27.93"
"STRAIGHT BOURBON WHISKEY","022205","Wild Turkey Rare Breed 750ml","38.95","3.00","35.95","47.93"
"STRAIGHT BOURBON WHISKEY","022216","Woodford Reserve 750ml","34.95","5.00","29.95","39.93"
"TENNESSEE WHISKEY","026658","George Dickel #12 1.75L","41.95","2.10","39.85","22.77"
"TENNESSEE WHISKEY","026828","Jack Daniel's 7 Black 1.75L","48.90","4.95","43.95","25.11"
"BOTTLED IN BOND WHISKEY","016416","Old Grand Dad 100 750ml","19.95","2.00","17.95","23.93"
"STRAIGHT RYE WHISKEY","027080","(Ri)1 750ml","39.90","3.00","36.90","49.20"
"BLENDED WHISKEY","024078","Haller's Reserve 1.75L","14.95","2.00","12.95","7.40"
"BLENDED WHISKEY","077256","Revel Stoke Spiced Whisky 750ml","16.95","2.00","14.95","19.93"
"WHISKEY","073715","Evan Williams Cherry Reserve 750ml","13.95","2.00","11.95","15.93"
"WHISKEY","027626","Whitetail Whiskey 750ml","19.95","1.00","18.95","25.27"
"GRAPE BRANDY (DOMESTIC)","052136","Christian Brothers Frost 750ml","11.95","1.45","10.50","14.00"
"GRAPE BRANDY (DOMESTIC)","052186","Christian Brothers Grand Reserve 750ml","12.90","1.40","11.50","15.33"
"GRAPE BRANDY (DOMESTIC)","052376","Coronet V.S.Q. 750 750ml","11.70","1.00","10.70","14.27"
"GRAPE BRANDY (DOMESTIC)","052806","Korbel Brandy 750ml","11.95","1.00","10.95","14.60"
"GRAPE BRANDY (DOMESTIC)","053216","Paul Masson Grande Amber VS 750ml","13.45","1.50","11.95","15.93"
"GRAPE BRANDY (DOMESTIC)","053220","Paul Masson Grande Amber VS Pet 750ml","13.45","1.50","11.95","15.93"
"BRANDY IMPORTED","050526","Raynal Napoleon VSOP 750ml","15.90","2.00","13.90","18.53"
"BRANDY IMPORTED","050686","St. Remy VSOP 750ml","13.50","1.00","12.50","16.67"
"CANADIAN WHISKY","011848","Bowman's Canadian 1.75L","16.95","2.00","14.95","8.54"
"CANADIAN WHISKY","010628","Canadian Club 1.75L","29.95","3.00","26.95","15.40"
"CANADIAN WHISKY","010632","Canadian Club Reserve 750ml","17.95","2.00","15.95","21.27"
"CANADIAN WHISKY","012858","Rich & Rare Reserve Canadian 1.75L","24.90","2.00","22.90","13.09"
"CANADIAN WHISKY","015248","Windsor 1.75L","19.95","2.00","17.95","10.26"
"COCKTAILS (DOMESTIC)","057049","Barton Long Island Ice Tea 1.75L","16.95","2.50","14.45","8.26"
"COCKTAILS (DOMESTIC)","058801","Captain Morgan Long Island Iced Tea 1.75L","21.90","2.00","19.90","11.37"
"COCKTAILS (DOMESTIC)","059231","Ice Box Mudslide 1.75L","13.95","1.00","12.95","7.40"
"COCKTAILS (DOMESTIC)","059258","Ice Box Pina Colada 1.75L","13.95","1.00","12.95","7.40"
"COCKTAILS (DOMESTIC)","063528","Salvador's Margarita 1.75L","10.95","2.00","8.95","5.11"
"COCKTAILS (DOMESTIC)","063959","UV Blue Raspberry Lemonade Cocktail 1.75L","16.95","4.00","12.95","7.40"
"COGNAC/ARMAGNAC","047556","Ansac V. S. O. P. 750ml","27.90","2.00","25.90","34.53"
"COGNAC/ARMAGNAC","047833","Courvoisier Exclusif VSOP 750ml","39.90","4.95","34.95","46.60"
"COGNAC/ARMAGNAC","047786","Courvoisier VS 750ml","29.95","2.00","27.95","37.27"
"COGNAC/ARMAGNAC","050136","Jacques Cardin Apple Flavored VSOP Cognac 750ml","32.95","6.00","26.95","35.93"
"COGNAC/ARMAGNAC","048400","Landy Vs Cognac 750ml","27.90","1.95","25.95","34.60"
"COGNAC/ARMAGNAC","048766","Meukow VS Cognac 750ml","27.90","2.10","25.80","34.40"
"COGNAC/ARMAGNAC","049086","Remy Martin 1738 Accord Royal 750ml","49.95","3.00","46.95","62.60"
"COGNAC/ARMAGNAC","049178","Remy Martin V.S. Grand Cru 1.75L","69.90","5.00","64.90","37.09"
"COGNAC/ARMAGNAC","049188","Remy Martin VSOP 1.75L","99.90","9.95","89.95","51.40"
"COGNAC/ARMAGNAC","049376","Salignac V. S. 750ml","19.95","1.00","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082212","Aristrocrat Peach Schnapps 1.75L","13.95","2.00","11.95","6.83"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082207","Aristrocrat Tangy Sour Apple Schnapps 1L","7.50","1.00","6.50","6.50"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072956","Chateau Monet Raspberry 750ml","16.95","1.00","15.95","21.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073526","DeKuyper Melon 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082849","Dekuyper Peachtree 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073452","Dekuyper Pomegranate 750ml","10.95","2.00","8.95","11.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073456","Dekuyper Razzmatazz 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082600","Dekuyper Sour Apple Pucker PET 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082956","Fire Water 750ml","19.90","1.95","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082926","Gold Rush 750ml","20.90","2.00","18.90","25.20"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076036","Junior Johnson's Midnight Moon Apple Pie 750ml","21.90","3.00","18.90","25.20"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075186","Kampai Melon 750ml","9.90","1.00","8.90","11.87"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073050","RumChata 750ml","20.95","2.00","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086916","Southern Comfort 100 750ml","20.95","2.00","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064000","Absente 750ml","42.90","2.95","39.95","53.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068022","Bailey's Caramel Irish Cream 750ml","25.95","1.30","24.65","32.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068043","Bailey's Coffee 750ml","25.95","1.30","24.65","32.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064336","Benedictine & Brandy D. O. M. 750ml","40.45","2.50","37.95","50.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064416","Benedictine D. O. M. 750ml","40.45","2.50","37.95","50.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068126","Carolan's Irish Cream 750ml","12.90","1.95","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064776","Cointreau 750ml","39.90","2.00","37.90","50.53"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064136","Disaronno Amaretto 750ml","30.45","2.00","28.45","37.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064827","Domaine De Canton 750ml","35.35","5.00","30.35","40.47"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064876","Drambuie 750ml","40.45","2.50","37.95","50.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066936","Grangala Triple Orange 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065229","Hpnotiq Harmonie 750ml","22.95","3.00","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067586","Kapali Coffee 750ml","9.90","1.00","8.90","11.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065386","Labelle Orange 750ml","21.90","1.95","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065426","Licor 43 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065896","Metaxa Ouzo 750ml","15.90","1.00","14.90","19.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065943","Meukow Vanilla Cognac 750ml","27.90","2.10","25.80","34.40"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066145","Pallini Lemoncello 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068846","St. Brendan's Superior Irish Cream 750ml","12.45","1.50","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066836","St. Germain Liqueur 750ml","37.90","2.95","34.95","46.60"
"GIN (DOMESTIC)","029410","Bluecoat Gin 750ml","26.95","2.00","24.95","33.27"
"GIN (DOMESTIC)","032360","Sunset Hills Gin 750ml","28.95","2.00","26.95","35.93"
"FLAVORED GIN","028890","Tanqueray Rangpur 750ml","24.90","1.95","22.95","30.60"
"GIN (IMPORTED)","028236","Bombay Sapphire 750ml","27.45","2.95","24.50","32.67"
"GIN (IMPORTED)","028886","Tanqueray No. 10 750ml","34.95","2.00","32.95","43.93"
"IRISH WHISKEY","015686","Kilbeggan 750ml","20.95","3.00","17.95","23.93"
"MIXERS (NON ALCOHOLIC)","997302","1800 Ultimate Margarita Mix - Tetra Pak 1L","3.95","0.50","3.45","3.45"
"MIXERS (NON ALCOHOLIC)","996000","Finest Call Grenadine 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","997153","Finest Call Lime Juice 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","996004","Finest Call Margarita 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","996003","Finest Call Sweet N' Sour 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","997094","Malibu Pina Colada Mix 1.75L","9.95","1.00","8.95","5.11"
"MIXERS (NON ALCOHOLIC)","996033","Margaritaville Margarita 1.75L","8.45","0.50","7.95","4.54"
"MIXERS (NON ALCOHOLIC)","996402","Patrick Henry Bloody Mary Mix 1L","4.95","0.50","4.45","4.45"
"MIXERS (NON ALCOHOLIC)","996401","Patrick Henry Hot Bloody Mary Mix 1L","4.95","0.50","4.45","4.45"
"RUM (DOMESTIC)","043986","Admiral Nelson Spiced Cherry 1.75L","21.90","3.95","17.95","10.26"
"RUM (DOMESTIC)","043079","Admiral Nelson's Spiced Rum 101 1.75L","27.90","3.95","23.95","13.69"
"RUM (DOMESTIC)","043916","Bacardi Big Apple 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043051","Bacardi Dragon Berry 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043038","Bacardi Gold 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043060","Bacardi Grand Melon 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043066","Bacardi Peach Red 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043096","Bacardi Razz 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043048","Bacardi Select 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043128","Bacardi Superior 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043120","Bacardi Superior Rum PET 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043197","Bacardi Torched Cherry 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","046105","Cabana Boy Wild Cherry Rum 750ml","11.95","2.00","9.95","13.27"
"RUM (DOMESTIC)","044308","Calico Jack Spiced Rum 1.75L","19.95","2.00","17.95","10.26"
"RUM (DOMESTIC)","043418","Captain Morgan Tattoo Black 750ml","19.95","1.00","18.95","25.27"
"RUM (DOMESTIC)","043219","Captain Morgan's Parrot Bay Orange 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","043296","Captain Morgan's Silver Spiced 750ml","17.95","1.00","16.95","22.60"
"RUM (DOMESTIC)","044488","Cruzan Aged Dark 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","044518","Cruzan Aged Light 1.75L","25.95","2.00","23.95","13.69"
